user_id,user_embedding
3095,"0.0,0.0,0.54801977,0.0,1.4237616,0.051893957,0.0,0.0"
3096,"0.0,0.0,0.43376616,0.0,1.9286323,0.05456571,0.0,0.0"
3097,"0.0,0.0,0.56333834,0.0,1.3536047,0.051558003,0.0,0.0"
3098,"0.0,0.0,0.6066105,0.0,1.1522925,0.050637547,0.0,0.0"
3099,"0.0,0.0,0.8226061,0.0,0.45711738,0.04611863,0.0,0.0"
3100,"0.0,0.0,0.55685544,0.0,1.3772199,0.051750835,0.0,0.0"
3101,"0.0,0.0,0.5261504,0.0,1.5046089,0.052664198,0.0,0.0"
3102,"0.0,0.0,0.7365467,0.0,0.72899795,0.047716554,0.0,0.0"
3103,"0.0,0.0,0.7669634,0.0,0.6014034,0.047462102,0.0,0.0"
3104,"0.0,0.0,0.7566164,0.0,0.71294606,0.04717246,0.0,0.0"
3105,"0.0,0.0,0.574737,0.0,1.3051691,0.051439676,0.0,0.0"
3106,"0.0,0.0,0.5543745,0.0,1.3986255,0.051854964,0.0,0.0"
3107,"0.0,0.0,0.6174729,0.0,1.1327407,0.050368674,0.0,0.0"
3108,"0.0,0.0,0.60680854,0.0,1.1835778,0.050673142,0.0,0.0"
3109,"0.0,0.0,0.7076802,0.0,0.8128313,0.048355497,0.0,0.0"
3110,"0.0,0.0,0.6327222,0.0,1.0835546,0.05005349,0.0,0.0"
3111,"0.0,0.0,0.7504062,0.0,0.70026064,0.047545668,0.0,0.0"
3112,"0.0,0.0,0.7285235,0.0,0.77854466,0.04779665,0.0,0.0"
3113,"0.0,0.0,0.70145416,0.0,0.85975504,0.048515216,0.0,0.0"
3114,"0.0,0.0,0.73389006,0.0,0.7668776,0.047699142,0.0,0.0"
3115,"0.0,0.0,0.6285003,0.0,1.1056813,0.050128806,0.0,0.0"
3116,"0.0,0.0,0.71332216,0.0,0.7931596,0.048239585,0.0,0.0"
3117,"0.0,0.0,0.620917,0.0,1.1266253,0.05024944,0.0,0.0"
3118,"0.0,0.0,0.7909607,0.0,0.57225966,0.046841186,0.0,0.0"
3119,"0.0,0.0,0.7767468,0.0,0.6057284,0.04706796,0.0,0.0"
3120,"0.0,0.0,0.63761926,0.0,1.0620006,0.049992997,0.0,0.0"
3121,"0.0,0.0,0.5377453,0.0,1.4379339,0.05245693,0.0,0.0"
3122,"0.0,0.0,0.76518834,0.0,0.6395461,0.047187064,0.0,0.0"
3123,"0.0,0.0,0.66664517,0.0,0.9172489,0.04942889,0.0,0.0"
3124,"0.0,0.0,0.68739444,0.0,0.88897717,0.048839897,0.0,0.0"
3125,"0.0,0.0,0.5429672,0.0,1.4364057,0.052201547,0.0,0.0"
3126,"0.0,0.0,0.6817029,0.0,0.8811163,0.049024157,0.0,0.0"
3127,"0.0,0.0,0.6437873,0.0,1.0541233,0.049707823,0.0,0.0"
3128,"0.0,0.0,0.77072835,0.0,0.61184055,0.04724087,0.0,0.0"
3129,"0.0,0.0,0.59138167,0.0,1.2310128,0.050943684,0.0,0.0"
3130,"0.0,0.0,0.7737902,0.0,0.6178865,0.04711093,0.0,0.0"
3131,"0.0,0.0,0.6384923,0.0,1.0169699,0.050074153,0.0,0.0"
3132,"0.0,0.0,0.68013746,0.0,0.9351026,0.04890369,0.0,0.0"
3133,"0.0,0.0,0.74894613,0.0,0.70195895,0.047493443,0.0,0.0"
3134,"0.0,0.0,0.7243495,0.0,0.77600896,0.04789904,0.0,0.0"
3135,"0.0,0.0,0.54096663,0.0,1.4230031,0.052347332,0.0,0.0"
3136,"0.0,0.0,0.5839838,0.0,1.2573352,0.05115767,0.0,0.0"
3137,"0.0,0.0,0.7304877,0.0,0.7413424,0.047946796,0.0,0.0"
3138,"0.0,0.0,0.6845822,0.0,0.93486106,0.048714206,0.0,0.0"
3139,"0.0,0.0,0.69872344,0.0,0.9220797,0.04835671,0.0,0.0"
3140,"0.0,0.0,0.423807,0.0,1.938724,0.055089463,0.0,0.0"
3141,"0.0,0.0,0.55711615,0.0,1.3829122,0.051757317,0.0,0.0"
3142,"0.0,0.0,0.6467225,0.0,0.9915419,0.04991174,0.0,0.0"
3143,"0.0,0.0,0.6787907,0.0,0.96363753,0.048735563,0.0,0.0"
3144,"0.0,0.0,0.7886372,0.0,0.55765367,0.046896346,0.0,0.0"
3145,"0.0,0.0,0.715603,0.0,0.8066534,0.0481384,0.0,0.0"
3146,"0.0,0.0,0.69690245,0.0,0.8778678,0.04858274,0.0,0.0"
3147,"0.0,0.0,0.7110613,0.0,0.82386243,0.048372485,0.0,0.0"
3148,"0.0,0.0,0.6749001,0.0,0.9321787,0.049075857,0.0,0.0"
3149,"0.0,0.0,0.51765454,0.0,1.551656,0.05257923,0.0,0.0"
3150,"0.0,0.0,0.64422786,0.0,1.0544279,0.049701173,0.0,0.0"
3151,"0.0,0.0,0.33234236,0.0,2.3334832,0.057244472,0.0,0.0"
3152,"0.0,0.0,0.7548383,0.0,0.69262445,0.047332525,0.0,0.0"
3153,"0.0,0.0,0.7540741,0.0,0.66263026,0.0474443,0.0,0.0"
3154,"0.0,0.0,0.62873197,0.0,1.0732093,0.050213933,0.0,0.0"
3155,"0.0,0.0,0.630351,0.0,1.0805595,0.05003055,0.0,0.0"
3156,"0.0,0.0,0.59768164,0.0,1.2139151,0.050781474,0.0,0.0"
3157,"0.0,0.0,0.8075657,0.0,0.49152046,0.04658149,0.0,0.0"
3158,"0.0,0.0,0.4995731,0.0,1.60374,0.05326241,0.0,0.0"
3159,"0.0,0.0,0.56996125,0.0,1.3065333,0.0516751,0.0,0.0"
3160,"0.0,0.0,0.6868323,0.0,0.91869694,0.0487522,0.0,0.0"
3161,"0.0,0.0,0.74518967,0.0,0.7171271,0.04757705,0.0,0.0"
3162,"0.0,0.0,0.88138944,0.0,0.21531346,0.04390978,0.0,0.0"
3163,"0.0,0.0,0.4381305,0.0,1.8755891,0.05462552,0.0,0.0"
3164,"0.0,0.0,0.66797715,0.0,0.9750552,0.0491455,0.0,0.0"
3165,"0.0,0.0,0.5441568,0.0,1.4388094,0.052001353,0.0,0.0"
3166,"0.0,0.0,0.71571606,0.0,0.8149701,0.04822203,0.0,0.0"
3167,"0.0,0.0,0.46281332,0.0,1.7542737,0.054339886,0.0,0.0"
3168,"0.0,0.0,0.6627334,0.0,0.9906488,0.0493739,0.0,0.0"
3169,"0.0,0.0,0.52588034,0.0,1.5358028,0.05227997,0.0,0.0"
3170,"0.0,0.0,0.5704285,0.0,1.3285229,0.051381398,0.0,0.0"
3171,"0.0,0.0,0.71650416,0.0,0.8603985,0.048011206,0.0,0.0"
3172,"0.0,0.0,0.61808723,0.0,1.138084,0.05045833,0.0,0.0"
3173,"0.0,0.0,0.5975451,0.0,1.1995333,0.05080902,0.0,0.0"
3174,"0.0,0.0,0.6608608,0.0,1.019012,0.049417064,0.0,0.0"
3175,"0.0,0.0,0.7308374,0.0,0.7774575,0.04778615,0.0,0.0"
3176,"0.0,0.0,0.5923586,0.0,1.24227,0.050923407,0.0,0.0"
3177,"0.0,0.0,0.6299935,0.0,1.070658,0.05010267,0.0,0.0"
3178,"0.0,0.0,0.93675065,0.0,0.045463324,0.041566566,0.0,0.0"
3179,"0.0,0.0,0.6955756,0.0,0.86466634,0.04859576,0.0,0.0"
3180,"0.0,0.0,0.8844837,0.0,0.2250874,0.044015065,0.0,0.0"
3181,"0.0,0.0,0.6050318,0.0,1.1642814,0.050707266,0.0,0.0"
3182,"0.0,0.0,0.7061694,0.0,0.8253257,0.048412144,0.0,0.0"
3183,"0.0,0.0,0.85125166,0.0,0.37831876,0.04561083,0.0,0.0"
3184,"0.0,0.0,0.55516577,0.0,1.3902895,0.05175369,0.0,0.0"
3185,"0.0,0.0,0.59303796,0.0,1.2371821,0.050829083,0.0,0.0"
3186,"0.0,0.0,0.6356738,0.0,1.0675566,0.050145466,0.0,0.0"
3187,"0.0,0.0,0.6368615,0.0,1.0611863,0.049990334,0.0,0.0"
3188,"0.0,0.0,0.66708094,0.0,1.0204589,0.049102575,0.0,0.0"
3189,"0.0,0.0,0.6639452,0.0,0.9724498,0.049256667,0.0,0.0"
3190,"0.0,0.0,0.66010195,0.0,1.0007125,0.049386747,0.0,0.0"
3191,"0.0,0.0,0.66425455,0.0,0.960595,0.049379908,0.0,0.0"
3192,"0.0,0.0,0.555141,0.0,1.3907247,0.05191038,0.0,0.0"
3193,"0.0,0.0,0.62249947,0.0,1.1237655,0.050264187,0.0,0.0"
3194,"0.0,0.0,0.69748724,0.0,0.8282156,0.048694443,0.0,0.0"
3195,"0.0,0.0,0.71315354,0.0,0.8245932,0.048291262,0.0,0.0"
3196,"0.0,0.0,0.85479003,0.0,0.34640253,0.045758143,0.0,0.0"
3197,"0.0,0.0,0.64315605,0.0,1.0653083,0.049647015,0.0,0.0"
3198,"0.0,0.0,0.5741855,0.0,1.2944188,0.051380474,0.0,0.0"
3199,"0.0,0.0,0.6215745,0.0,1.1455705,0.05020557,0.0,0.0"
3200,"0.0,0.0,0.6169504,0.0,1.1121678,0.050659794,0.0,0.0"
3201,"0.0,0.0,0.3901666,0.0,2.0988657,0.055722237,0.0,0.0"
3202,"0.0,0.0,0.74696785,0.0,0.71251094,0.047511354,0.0,0.0"
3203,"0.0,0.0,0.5078309,0.0,1.6030896,0.052929994,0.0,0.0"
3204,"0.0,0.0,0.6661854,0.0,1.0217532,0.049197745,0.0,0.0"
3205,"0.0,0.0,0.8020077,0.0,0.54442024,0.046551418,0.0,0.0"
3206,"0.0,0.0,0.68201065,0.0,0.9053781,0.048931632,0.0,0.0"
3207,"0.0,0.0,0.53065914,0.0,1.4960532,0.052288726,0.0,0.0"
3208,"0.0,0.0,0.78491396,0.0,0.57907945,0.047059037,0.0,0.0"
3209,"0.0,0.0,0.9906011,0.0,0.0,0.03928889,0.0,0.0"
3210,"0.0,0.0,0.42818025,0.0,1.958111,0.054632366,0.0,0.0"
3211,"0.0,0.0,0.6272544,0.0,1.1332407,0.050049864,0.0,0.0"
3212,"0.0,0.0,0.7983228,0.0,0.55375886,0.046591654,0.0,0.0"
3213,"0.0,0.0,0.6398192,0.0,1.0177809,0.04998093,0.0,0.0"
3214,"0.0,0.0,0.6313392,0.0,1.1324301,0.049849864,0.0,0.0"
3215,"0.0,0.0,0.77390724,0.0,0.64857924,0.047014926,0.0,0.0"
3216,"0.0,0.0,0.80862653,0.0,0.4657544,0.046631243,0.0,0.0"
3217,"0.0,0.0,0.52990913,0.0,1.5169368,0.05238474,0.0,0.0"
3218,"0.0,0.0,0.76718175,0.0,0.6898954,0.046953823,0.0,0.0"
3219,"0.0,0.0,0.4557337,0.0,1.8107922,0.054333847,0.0,0.0"
3220,"0.0,0.0,0.68146867,0.0,0.92007947,0.048919868,0.0,0.0"
3221,"0.0,0.0,0.5593506,0.0,1.3806245,0.051605534,0.0,0.0"
3222,"0.0,0.0,0.6876408,0.0,0.9057163,0.048743896,0.0,0.0"
3223,"0.0,0.0,0.6090598,0.0,1.1375802,0.050700925,0.0,0.0"
3224,"0.0,0.0,0.5330696,0.0,1.4786558,0.052253973,0.0,0.0"
3225,"0.0,0.0,0.68173844,0.0,0.9500847,0.048848532,0.0,0.0"
3226,"0.0,0.0,0.5574618,0.0,1.3720577,0.051857118,0.0,0.0"
3227,"0.0,0.0,0.49831814,0.0,1.6353226,0.05315833,0.0,0.0"
3228,"0.0,0.0,0.5323907,0.0,1.4873362,0.052435786,0.0,0.0"
3229,"0.0,0.0,0.694512,0.0,0.9086164,0.04857051,0.0,0.0"
3230,"0.0,0.0,0.49437892,0.0,1.6586287,0.05327206,0.0,0.0"
3231,"0.0,0.0,0.59046555,0.0,1.2357634,0.050912715,0.0,0.0"
3232,"0.0,0.0,0.769501,0.0,0.6269237,0.04722471,0.0,0.0"
3233,"0.0,0.0,0.599367,0.0,1.2022706,0.050877076,0.0,0.0"
3234,"0.0,0.0,0.7819783,0.0,0.605394,0.046890203,0.0,0.0"
3235,"0.0,0.0,0.6415268,0.0,1.0487353,0.049810108,0.0,0.0"
3236,"0.0,0.0,0.7054822,0.0,0.8316163,0.048376076,0.0,0.0"
3237,"0.0,0.0,0.51690984,0.0,1.555263,0.052842826,0.0,0.0"
3238,"0.0,0.0,0.5098926,0.0,1.5865557,0.052920453,0.0,0.0"
3239,"0.0,0.0,0.57182574,0.0,1.3141773,0.051506866,0.0,0.0"
3240,"0.0,0.0,0.68979436,0.0,0.8848227,0.04871563,0.0,0.0"
3241,"0.0,0.0,0.5829918,0.0,1.3019984,0.05104368,0.0,0.0"
3242,"0.0,0.0,0.5689481,0.0,1.3407066,0.05147842,0.0,0.0"
3243,"0.0,0.0,0.5280196,0.0,1.4893098,0.052568052,0.0,0.0"
3244,"0.0,0.0,0.67828864,0.0,0.93077636,0.048948795,0.0,0.0"
3245,"0.0,0.0,0.88345563,0.0,0.21866643,0.04397541,0.0,0.0"
3246,"0.0,0.0,0.57654274,0.0,1.2829443,0.051450856,0.0,0.0"
3247,"0.0,0.0,0.6022589,0.0,1.1704383,0.05085394,0.0,0.0"
3248,"0.0,0.0,0.7800647,0.0,0.59391874,0.047165137,0.0,0.0"
3249,"0.0,0.0,0.6893997,0.0,0.8726125,0.048819315,0.0,0.0"
3250,"0.0,0.0,0.6977875,0.0,0.8405013,0.04855127,0.0,0.0"
3251,"0.0,0.0,0.6771664,0.0,0.9556499,0.04891464,0.0,0.0"
3252,"0.0,0.0,0.80930793,0.0,0.53902173,0.046523497,0.0,0.0"
3253,"0.0,0.0,0.61018306,0.0,1.153217,0.05052739,0.0,0.0"
3254,"0.0,0.0,0.6885358,0.0,0.89727,0.04874124,0.0,0.0"
3255,"0.0,0.0,0.56451875,0.0,1.328412,0.051612537,0.0,0.0"
3256,"0.0,0.0,0.59838265,0.0,1.181289,0.05086904,0.0,0.0"
3257,"0.0,0.0,0.54542685,0.0,1.4267862,0.05208071,0.0,0.0"
3258,"0.0,0.0,0.70963293,0.0,0.85901654,0.048392583,0.0,0.0"
3259,"0.0,0.0,0.542711,0.0,1.4433393,0.05208633,0.0,0.0"
3260,"0.0,0.0,0.58401096,0.0,1.2565744,0.051244065,0.0,0.0"
3261,"0.0,0.0,0.78081536,0.0,0.5912259,0.047195017,0.0,0.0"
3262,"0.0,0.0,0.6043978,0.0,1.1794643,0.05061283,0.0,0.0"
3263,"0.0,0.0,0.4729602,0.0,1.7439592,0.05383092,0.0,0.0"
3264,"0.0,0.0,0.7922613,0.0,0.5179103,0.046969038,0.0,0.0"
3265,"0.0,0.0,0.81469643,0.0,0.4464879,0.04652936,0.0,0.0"
3266,"0.0,0.0,0.5099887,0.0,1.5673339,0.052974097,0.0,0.0"
3267,"0.0,0.0,0.62963516,0.0,1.0576475,0.05018672,0.0,0.0"
3268,"0.0,0.0,0.74886906,0.0,0.69373596,0.047445178,0.0,0.0"
3269,"0.0,0.0,0.654817,0.0,1.0066429,0.049542524,0.0,0.0"
3270,"0.0,0.0,0.63005716,0.0,1.0883756,0.050130494,0.0,0.0"
3271,"0.0,0.0,0.58553255,0.0,1.2814102,0.050960343,0.0,0.0"
3272,"0.0,0.0,0.5398307,0.0,1.4680556,0.052173853,0.0,0.0"
3273,"0.0,0.0,0.76225835,0.0,0.6593721,0.047228865,0.0,0.0"
3274,"0.0,0.0,0.7707539,0.0,0.59379643,0.047387715,0.0,0.0"
3275,"0.0,0.0,0.71521145,0.0,0.81859314,0.04813438,0.0,0.0"
3276,"0.0,0.0,0.7847425,0.0,0.5476837,0.047109503,0.0,0.0"
3277,"0.0,0.0,0.58622557,0.0,1.2652345,0.051188104,0.0,0.0"
3278,"0.0,0.0,0.5967105,0.0,1.2214326,0.050815,0.0,0.0"
3279,"0.0,0.0,0.8323513,0.0,0.42129213,0.046068754,0.0,0.0"
3280,"0.0,0.0,0.8240189,0.0,0.42952228,0.04627709,0.0,0.0"
3281,"0.0,0.0,0.48326492,0.0,1.7004364,0.05342526,0.0,0.0"
3282,"0.0,0.0,0.690424,0.0,0.9248749,0.048637856,0.0,0.0"
3283,"0.0,0.0,0.58123064,0.0,1.2882214,0.05116414,0.0,0.0"
3284,"0.0,0.0,0.597196,0.0,1.2016728,0.050820634,0.0,0.0"
3285,"0.0,0.0,0.6252821,0.0,1.0811582,0.050334483,0.0,0.0"
3286,"0.0,0.0,0.5578877,0.0,1.3864173,0.051697716,0.0,0.0"
3287,"0.0,0.0,0.7089175,0.0,0.88707566,0.04822736,0.0,0.0"
3288,"0.0,0.0,0.78602797,0.0,0.5743786,0.046981912,0.0,0.0"
3289,"0.0,0.0,0.759095,0.0,0.69677293,0.04710965,0.0,0.0"
3290,"0.0,0.0,0.9579239,0.0,0.0,0.04077176,0.0,0.0"
3291,"0.0,0.0,0.6316783,0.0,1.075706,0.049947664,0.0,0.0"
3292,"0.0,0.0,0.50511456,0.0,1.6166325,0.05295821,0.0,0.0"
3293,"0.0,0.0,0.6992878,0.0,0.89279985,0.048476625,0.0,0.0"
3294,"0.0,0.0,0.586862,0.0,1.257358,0.051106192,0.0,0.0"
3295,"0.0,0.0,0.52870834,0.0,1.5064173,0.05240844,0.0,0.0"
3296,"0.0,0.0,0.57873,0.0,1.302794,0.051125593,0.0,0.0"
3297,"0.0,0.0,0.6794529,0.0,0.9318454,0.04899737,0.0,0.0"
3298,"0.0,0.0,0.555791,0.0,1.4013674,0.05172061,0.0,0.0"
3299,"0.0,0.0,0.49767226,0.0,1.623517,0.053171374,0.0,0.0"
3300,"0.0,0.0,0.55649066,0.0,1.3824799,0.051774863,0.0,0.0"
3301,"0.0,0.0,0.6555707,0.0,0.9607254,0.049722124,0.0,0.0"
3302,"0.0,0.0,0.8360971,0.0,0.41824073,0.04579883,0.0,0.0"
3303,"0.0,0.0,0.67885584,0.0,0.999405,0.048818085,0.0,0.0"
3304,"0.0,0.0,0.45367363,0.0,1.836802,0.054154813,0.0,0.0"
3305,"0.0,0.0,0.5964702,0.0,1.224572,0.050879054,0.0,0.0"
3306,"0.0,0.0,0.5876829,0.0,1.2704425,0.05096116,0.0,0.0"
3307,"0.0,0.0,0.6072325,0.0,1.178247,0.050533034,0.0,0.0"
3308,"0.0,0.0,0.6293606,0.0,1.085803,0.05005841,0.0,0.0"
3309,"0.0,0.0,0.6111035,0.0,1.163579,0.050517697,0.0,0.0"
3310,"0.0,0.0,0.74782485,0.0,0.7396687,0.04736858,0.0,0.0"
3311,"0.0,0.0,0.8934332,0.0,0.17104554,0.043321952,0.0,0.0"
3312,"0.0,0.0,0.66773605,0.0,0.9765341,0.049284786,0.0,0.0"
3313,"0.0,0.0,0.64620465,0.0,1.0036713,0.04978845,0.0,0.0"
3314,"0.0,0.0,0.5994921,0.0,1.2028105,0.050809477,0.0,0.0"
3315,"0.0,0.0,0.5123443,0.0,1.5619464,0.052904755,0.0,0.0"
3316,"0.0,0.0,0.6552153,0.0,0.94441193,0.04969395,0.0,0.0"
3317,"0.0,0.0,0.51274776,0.0,1.5528908,0.052960947,0.0,0.0"
3318,"0.0,0.0,0.64154387,0.0,1.0916941,0.04973818,0.0,0.0"
3319,"0.0,0.0,0.761378,0.0,0.7340258,0.04685084,0.0,0.0"
3320,"0.0,0.0,0.6004829,0.0,1.1722155,0.05080383,0.0,0.0"
3321,"0.0,0.0,0.57805526,0.0,1.2723525,0.051517773,0.0,0.0"
3322,"0.0,0.0,0.52243567,0.0,1.5256498,0.052646816,0.0,0.0"
3323,"0.0,0.0,0.6448399,0.0,1.0457544,0.04979564,0.0,0.0"
3324,"0.0,0.0,0.5746979,0.0,1.3245665,0.05126308,0.0,0.0"
3325,"0.0,0.0,0.6971448,0.0,0.8732047,0.048442323,0.0,0.0"
3326,"0.0,0.0,0.6679931,0.0,0.9866942,0.04922396,0.0,0.0"
3327,"0.0,0.0,0.62664235,0.0,1.0948594,0.050197657,0.0,0.0"
3328,"0.0,0.0,0.7003767,0.0,0.8617488,0.048410356,0.0,0.0"
3329,"0.0,0.0,0.82011116,0.0,0.48677626,0.04617483,0.0,0.0"
3330,"0.0,0.0,0.6935543,0.0,0.8613967,0.048745707,0.0,0.0"
3331,"0.0,0.0,0.78450215,0.0,0.57128227,0.04701035,0.0,0.0"
3332,"0.0,0.0,0.82531595,0.0,0.4265686,0.046212796,0.0,0.0"
3333,"0.0,0.0,0.6084694,0.0,1.1793932,0.050607577,0.0,0.0"
3334,"0.0,0.0,0.5461988,0.0,1.4370866,0.05202007,0.0,0.0"
3335,"0.0,0.0,0.59237266,0.0,1.2344489,0.05094571,0.0,0.0"
3336,"0.0,0.0,0.8937609,0.0,0.23521265,0.044187244,0.0,0.0"
3337,"0.0,0.0,0.6589946,0.0,0.96418095,0.049596164,0.0,0.0"
3338,"0.0,0.0,0.68258023,0.0,0.956645,0.048886903,0.0,0.0"
3339,"0.0,0.0,0.5536915,0.0,1.4053016,0.05181908,0.0,0.0"
3340,"0.0,0.0,0.5503243,0.0,1.435414,0.051810976,0.0,0.0"
3341,"0.0,0.0,0.521199,0.0,1.5117855,0.05284606,0.0,0.0"
3342,"0.0,0.0,0.63235873,0.0,1.0693647,0.049968116,0.0,0.0"
3343,"0.0,0.0,0.49909362,0.0,1.6279085,0.053118493,0.0,0.0"
3344,"0.0,0.0,0.527867,0.0,1.5140498,0.05231959,0.0,0.0"
3345,"0.0,0.0,0.8108439,0.0,0.48265547,0.046455413,0.0,0.0"
3346,"0.0,0.0,0.69467366,0.0,0.88369083,0.048547883,0.0,0.0"
3347,"0.0,0.0,0.52431524,0.0,1.5207248,0.052471343,0.0,0.0"
3348,"0.0,0.0,0.63933474,0.0,1.0935721,0.049826305,0.0,0.0"
3349,"0.0,0.0,0.5565489,0.0,1.3862405,0.051797833,0.0,0.0"
3350,"0.0,0.0,0.55227786,0.0,1.424523,0.05177214,0.0,0.0"
3351,"0.0,0.0,0.6030543,0.0,1.1956023,0.05070586,0.0,0.0"
3352,"0.0,0.0,0.5439917,0.0,1.4490016,0.05189952,0.0,0.0"
3353,"0.0,0.0,0.49351424,0.0,1.6714985,0.053278673,0.0,0.0"
3354,"0.0,0.0,0.7941883,0.0,0.5447112,0.046783283,0.0,0.0"
3355,"0.0,0.0,0.7818797,0.0,0.54818875,0.047213815,0.0,0.0"
3356,"0.0,0.0,0.32940847,0.0,2.3488383,0.057316817,0.0,0.0"
3357,"0.0,0.0,0.61680996,0.0,1.1362469,0.05055158,0.0,0.0"
3358,"0.0,0.0,0.5707443,0.0,1.298898,0.0516374,0.0,0.0"
3359,"0.0,0.0,0.59432733,0.0,1.2002041,0.051047064,0.0,0.0"
3360,"0.0,0.0,0.74793863,0.0,0.716998,0.047382206,0.0,0.0"
3361,"0.0,0.0,0.7343209,0.0,0.73024666,0.04788639,0.0,0.0"
3362,"0.0,0.0,0.6340752,0.0,1.0815021,0.05007646,0.0,0.0"
3363,"0.0,0.0,0.6768318,0.0,0.93691313,0.04908148,0.0,0.0"
3364,"0.0,0.0,0.6544751,0.0,1.0612946,0.04941314,0.0,0.0"
3365,"0.0,0.0,0.47137526,0.0,1.7713788,0.053648386,0.0,0.0"
3366,"0.0,0.0,0.653118,0.0,1.0190141,0.04959918,0.0,0.0"
3367,"0.0,0.0,0.58131146,0.0,1.3041768,0.051190145,0.0,0.0"
3368,"0.0,0.0,0.67828035,0.0,0.93263006,0.049034752,0.0,0.0"
3369,"0.0,0.0,0.69253963,0.0,0.91567206,0.04855694,0.0,0.0"
3370,"0.0,0.0,0.66553193,0.0,0.9646513,0.0493678,0.0,0.0"
3371,"0.0,0.0,0.6107583,0.0,1.1243613,0.050624352,0.0,0.0"
3372,"0.0,0.0,0.6788378,0.0,0.9835798,0.048812,0.0,0.0"
3373,"0.0,0.0,0.5843388,0.0,1.2839402,0.0510673,0.0,0.0"
3374,"0.0,0.0,0.552989,0.0,1.3974736,0.051931366,0.0,0.0"
3375,"0.0,0.0,0.724356,0.0,0.7567658,0.048106313,0.0,0.0"
3376,"0.0,0.0,0.66417474,0.0,0.98667127,0.049331907,0.0,0.0"
3377,"0.0,0.0,0.42897633,0.0,1.9267673,0.054736026,0.0,0.0"
3378,"0.0,0.0,0.58037037,0.0,1.2814852,0.051294878,0.0,0.0"
3379,"0.0,0.0,0.58224726,0.0,1.2578969,0.05151115,0.0,0.0"
3380,"0.0,0.0,0.736786,0.0,0.78696716,0.04751916,0.0,0.0"
3381,"0.0,0.0,0.6482838,0.0,1.0239365,0.04970705,0.0,0.0"
3382,"0.0,0.0,0.68081594,0.0,0.9380761,0.048885185,0.0,0.0"
3383,"0.0,0.0,0.5672222,0.0,1.3768346,0.051494356,0.0,0.0"
3384,"0.0,0.0,0.64592403,0.0,1.0372858,0.049744315,0.0,0.0"
3385,"0.0,0.0,0.7653998,0.0,0.6370027,0.047285378,0.0,0.0"
3386,"0.0,0.0,0.5649011,0.0,1.340843,0.051540885,0.0,0.0"
3387,"0.0,0.0,0.79083556,0.0,0.55765975,0.046970747,0.0,0.0"
3388,"0.0,0.0,0.6153705,0.0,1.1132123,0.05062495,0.0,0.0"
3389,"0.0,0.0,0.86732876,0.0,0.32064626,0.04538124,0.0,0.0"
3390,"0.0,0.0,0.51662016,0.0,1.5555084,0.052723724,0.0,0.0"
3391,"0.0,0.0,0.48636517,0.0,1.6858096,0.05350222,0.0,0.0"
3392,"0.0,0.0,0.6345199,0.0,1.0907884,0.05004957,0.0,0.0"
3393,"0.0,0.0,0.5531833,0.0,1.3938344,0.05188457,0.0,0.0"
3394,"0.0,0.0,0.6782454,0.0,0.9323722,0.049142856,0.0,0.0"
3395,"0.0,0.0,0.6075084,0.0,1.1636776,0.0506092,0.0,0.0"
3396,"0.0,0.0,0.69746745,0.0,0.85653466,0.048578545,0.0,0.0"
3397,"0.0,0.0,0.73259264,0.0,0.74513197,0.047813058,0.0,0.0"
3398,"0.0,0.0,0.7684758,0.0,0.62512064,0.047255557,0.0,0.0"
3399,"0.0,0.0,0.729749,0.0,0.74456835,0.04788279,0.0,0.0"
3400,"0.0,0.0,0.49051824,0.0,1.6638572,0.053385645,0.0,0.0"
3401,"0.0,0.0,0.7765618,0.0,0.61496013,0.04715714,0.0,0.0"
3402,"0.0,0.0,0.6212181,0.0,1.0976896,0.05044902,0.0,0.0"
3403,"0.0,0.0,0.47655785,0.0,1.7269409,0.053755976,0.0,0.0"
3404,"0.0,0.0,0.75071377,0.0,0.6241233,0.047727816,0.0,0.0"
3405,"0.0,0.0,0.6413631,0.0,1.0572293,0.049813513,0.0,0.0"
3406,"0.0,0.0,0.47140324,0.0,1.743753,0.053810343,0.0,0.0"
3407,"0.0,0.0,0.73135793,0.0,0.80001605,0.04764356,0.0,0.0"
3408,"0.0,0.0,0.74178666,0.0,0.7346147,0.047562737,0.0,0.0"
3409,"0.0,0.0,0.5182491,0.0,1.5296062,0.052726362,0.0,0.0"
3410,"0.0,0.0,0.78836,0.0,0.5337603,0.047027156,0.0,0.0"
3411,"0.0,0.0,1.0246787,0.0,0.0,0.03835503,0.0,0.0"
3412,"0.0,0.0,0.51352966,0.0,1.5596775,0.052865326,0.0,0.0"
3413,"0.0,0.0,0.5767158,0.0,1.3124113,0.05107063,0.0,0.0"
3414,"0.0,0.0,0.4135204,0.0,2.004397,0.055356,0.0,0.0"
3415,"0.0,0.0,0.55880195,0.0,1.378535,0.051679183,0.0,0.0"
3416,"0.0,0.0,0.45193905,0.0,1.8122158,0.054373413,0.0,0.0"
3417,"0.0,0.0,0.69715726,0.0,0.8676009,0.048645444,0.0,0.0"
3418,"0.0,0.0,0.69406366,0.0,0.91601944,0.048421897,0.0,0.0"
3419,"0.0,0.0,0.6046086,0.0,1.1720611,0.05073814,0.0,0.0"
3420,"0.0,0.0,0.49052852,0.0,1.6672001,0.053412948,0.0,0.0"
