MovieID,Title,Genres,MovieID_idx,Genres_idx
1197,"Princess Bride, The (1987)",Comedy,1179,0
1198,Raiders of the Lost Ark (1981),Action,1180,3
1199,Brazil (1985),Sci-Fi,1181,11
1200,Aliens (1986),Action,1182,3
1201,"Good, The Bad and The Ugly, The (1966)",Action,1183,3
1202,Withnail and I (1987),Comedy,1184,0
1203,12 Angry Men (1957),Drama,1185,2
1204,Lawrence of Arabia (1962),Adventure,1186,1
1205,"Transformers: The Movie, The (1986)",Action,1187,3
1206,"Clockwork Orange, A (1971)",Sci-Fi,1188,11
1207,To Kill a Mockingbird (1962),Drama,1189,2
1208,Apocalypse Now (1979),Drama,1190,2
1209,Once Upon a Time in the West (1969),Western,1191,10
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action,1192,3
1211,Wings of Desire (Der Himmel �ber Berlin) (1987),Drama,1193,2
1212,"Third Man, The (1949)",Thriller,1194,5
1213,GoodFellas (1990),Drama,1195,2
1214,Alien (1979),Action,1196,3
1215,Army of Darkness (1993),Comedy,1197,0
1216,"Big Blue, The (Le Grand Bleu) (1988)",Romance,1198,6
1217,Ran (1985),Drama,1199,2
1218,"Killer, The (Die xue shuang xiong) (1989)",Action,1200,3
1219,Psycho (1960),Thriller,1201,5
1220,"Blues Brothers, The (1980)",Comedy,1202,0
1221,"Godfather: Part II, The (1974)",Drama,1203,2
1222,Full Metal Jacket (1987),Drama,1204,2
1223,"Grand Day Out, A (1992)",Comedy,1205,0
1224,Henry V (1989),Drama,1206,2
1225,Amadeus (1984),Drama,1207,2
1226,"Quiet Man, The (1952)",Comedy,1208,0
1227,Once Upon a Time in America (1984),Drama,1209,2
1228,Raging Bull (1980),Drama,1210,2
1230,Annie Hall (1977),Comedy,1211,0
1231,"Right Stuff, The (1983)",Drama,1212,2
1232,Stalker (1979),Sci-Fi,1213,11
1233,"Boat, The (Das Boot) (1981)",Drama,1214,2
1234,"Sting, The (1973)",Comedy,1215,0
1235,Harold and Maude (1971),Comedy,1216,0
1236,Trust (1990),Drama,1217,2
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,1218,2
1238,Local Hero (1983),Comedy,1219,0
1240,"Terminator, The (1984)",Action,1220,3
1241,Braindead (1992),Comedy,1221,0
1242,Glory (1989),Drama,1222,2
1243,Rosencrantz and Guildenstern Are Dead (1990),Drama,1223,2
1244,Manhattan (1979),Drama,1224,2
1245,Miller's Crossing (1990),Drama,1225,2
1246,Dead Poets Society (1989),Drama,1226,2
1247,"Graduate, The (1967)",Drama,1227,2
1248,Touch of Evil (1958),Thriller,1228,5
1249,Nikita (La Femme Nikita) (1990),Thriller,1229,5
1250,"Bridge on the River Kwai, The (1957)",Drama,1230,2
1251,8 1/2 (1963),Drama,1231,2
1252,Chinatown (1974),Thriller,1232,5
1253,"Day the Earth Stood Still, The (1951)",Drama,1233,2
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,1234,1
1255,Bad Taste (1987),Comedy,1235,0
1256,Duck Soup (1933),Comedy,1236,0
1257,Better Off Dead... (1985),Comedy,1237,0
1258,"Shining, The (1980)",Horror,1238,9
1259,Stand by Me (1986),Drama,1239,2
1260,M (1931),Thriller,1240,5
1261,Evil Dead II (Dead By Dawn) (1987),Comedy,1241,0
1262,"Great Escape, The (1963)",Adventure,1242,1
1263,"Deer Hunter, The (1978)",Drama,1243,2
1264,Diva (1981),Drama,1244,2
1265,Groundhog Day (1993),Comedy,1245,0
1266,Unforgiven (1992),Western,1246,10
1267,"Manchurian Candidate, The (1962)",Thriller,1247,5
1268,Pump Up the Volume (1990),Drama,1248,2
1269,Arsenic and Old Lace (1944),Comedy,1249,0
1270,Back to the Future (1985),Comedy,1250,0
1271,Fried Green Tomatoes (1991),Drama,1251,2
1272,Patton (1970),Drama,1252,2
1273,Down by Law (1986),Drama,1253,2
1274,Akira (1988),Thriller,1254,5
1275,Highlander (1986),Action,1255,3
1276,Cool Hand Luke (1967),Drama,1256,2
1277,Cyrano de Bergerac (1990),Drama,1257,2
1278,Young Frankenstein (1974),Comedy,1258,0
1279,Night on Earth (1991),Drama,1259,2
1280,Raise the Red Lantern (1991),Drama,1260,2
1281,"Great Dictator, The (1940)",Comedy,1261,0
1282,Fantasia (1940),Children's,1262,4
1283,High Noon (1952),Western,1263,10
1284,"Big Sleep, The (1946)",Mystery,1264,13
1285,Heathers (1989),Comedy,1265,0
1286,Somewhere in Time (1980),Drama,1266,2
1287,Ben-Hur (1959),Drama,1267,2
1288,This Is Spinal Tap (1984),Drama,1268,2
1289,Koyaanisqatsi (1983),War,1269,12
1290,Some Kind of Wonderful (1987),Drama,1270,2
1291,Indiana Jones and the Last Crusade (1989),Action,1271,3
1292,Being There (1979),Comedy,1272,0
1293,Gandhi (1982),Drama,1273,2
1294,M*A*S*H (1970),Comedy,1274,0
1295,"Unbearable Lightness of Being, The (1988)",Drama,1275,2
1296,"Room with a View, A (1986)",Drama,1276,2
1297,Real Genius (1985),Comedy,1277,0
1298,Pink Floyd - The Wall (1982),Drama,1278,2
1299,"Killing Fields, The (1984)",Drama,1279,2
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,1280,2
1301,Forbidden Planet (1956),Sci-Fi,1281,11
1302,Field of Dreams (1989),Drama,1282,2
1303,"Man Who Would Be King, The (1975)",Adventure,1283,1
1304,Butch Cassidy and the Sundance Kid (1969),Comedy,1284,0
1305,"Paris, Texas (1984)",Drama,1285,2
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama,1286,2
1307,When Harry Met Sally... (1989),Comedy,1287,0
1308,I Shot a Man in Vegas (1995),Comedy,1288,0
1309,Parallel Sons (1995),Drama,1289,2
1310,Hype! (1996),Documentary,1290,7
1311,Santa with Muscles (1996),Comedy,1291,0
1312,Female Perversions (1996),Drama,1292,2
1313,Mad Dog Time (1996),Crime,1293,8
1314,Breathing Room (1996),Romance,1294,6
1315,Paris Was a Woman (1995),Documentary,1295,7
1316,Anna (1996),Drama,1296,2
1317,I'm Not Rappaport (1996),Comedy,1297,0
1318,Blue Juice (1995),Drama,1298,2
1319,Kids of Survival (1993),Documentary,1299,7
1320,Alien� (1992),Action,1300,3
1321,"American Werewolf in London, An (1981)",Horror,1301,9
1322,Amityville 1992: It's About Time (1992),Horror,1302,9
1323,Amityville 3-D (1983),Horror,1303,9
1324,Amityville: Dollhouse (1996),Horror,1304,9
1325,Amityville: A New Generation (1993),Horror,1305,9
1326,Amityville II: The Possession (1982),Horror,1306,9
1327,"Amityville Horror, The (1979)",Horror,1307,9
1328,"Amityville Curse, The (1990)",Horror,1308,9
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,1309,9
1330,April Fool's Day (1986),Comedy,1310,0
1331,Audrey Rose (1977),Horror,1311,9
1332,"Believers, The (1987)",Thriller,1312,5
1333,"Birds, The (1963)",Horror,1313,9
1334,"Blob, The (1958)",Horror,1314,9
1335,Blood Beach (1981),Action,1315,3
1336,Body Parts (1991),Horror,1316,9
1337,"Body Snatcher, The (1945)",Horror,1317,9
1339,Bram Stoker's Dracula (1992),Romance,1318,6
1340,Bride of Frankenstein (1935),Horror,1319,9
1341,Burnt Offerings (1976),Horror,1320,9
1342,Candyman (1992),Horror,1321,9
1343,Cape Fear (1991),Thriller,1322,5
1344,Cape Fear (1962),Thriller,1323,5
1345,Carrie (1976),Horror,1324,9
1346,Cat People (1982),Horror,1325,9
1347,"Nightmare on Elm Street, A (1984)",Horror,1326,9
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,1327,9
1349,Nosferatu a Venezia (1986),Horror,1328,9
1350,"Omen, The (1976)",Horror,1329,9
1351,Blood & Wine (1997),Drama,1330,2
1352,Albino Alligator (1996),Thriller,1331,5
1353,"Mirror Has Two Faces, The (1996)",Comedy,1332,0
1354,Breaking the Waves (1996),Drama,1333,2
1355,Nightwatch (1997),Thriller,1334,5
1356,Star Trek: First Contact (1996),Action,1335,3
1357,Shine (1996),Drama,1336,2
1358,Sling Blade (1996),Drama,1337,2
1359,Jingle All the Way (1996),Comedy,1338,0
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,1339,2
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1340,7
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,1341,2
1363,"Preacher's Wife, The (1996)",Drama,1342,2
1364,Zero Kelvin (Kj�rlighetens kj�tere) (1995),Action,1343,3
1365,Ridicule (1996),Drama,1344,2
1366,"Crucible, The (1996)",Drama,1345,2
1367,101 Dalmatians (1996),Comedy,1346,0
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,1347,2
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama,1348,2
1370,Die Hard 2 (1990),Action,1349,3
1371,Star Trek: The Motion Picture (1979),Action,1350,3
1372,Star Trek VI: The Undiscovered Country (1991),Action,1351,3
1373,Star Trek V: The Final Frontier (1989),Action,1352,3
1374,Star Trek: The Wrath of Khan (1982),Action,1353,3
1375,Star Trek III: The Search for Spock (1984),Action,1354,3
1376,Star Trek IV: The Voyage Home (1986),Action,1355,3
1377,Batman Returns (1992),Comedy,1356,0
1378,Young Guns (1988),Comedy,1357,0
1379,Young Guns II (1990),Comedy,1358,0
1380,Grease (1978),Comedy,1359,0
1381,Grease 2 (1982),Comedy,1360,0
1382,Marked for Death (1990),Drama,1361,2
1383,Adrenalin: Fear the Rush (1996),Action,1362,3
1384,"Substance of Fire, The (1996)",Drama,1363,2
1385,Under Siege (1992),Action,1364,3
1386,Terror in a Texas Town (1958),Western,1365,10
1387,Jaws (1975),Action,1366,3
1388,Jaws 2 (1978),Action,1367,3
1389,Jaws 3-D (1983),Action,1368,3
1390,My Fellow Americans (1996),Comedy,1369,0
1391,Mars Attacks! (1996),Comedy,1370,0
1392,Citizen Ruth (1996),Drama,1371,2
1393,Jerry Maguire (1996),Drama,1372,2
1394,Raising Arizona (1987),Comedy,1373,0
1395,Tin Men (1987),Drama,1374,2
1396,Sneakers (1992),Drama,1375,2
1397,Bastard Out of Carolina (1996),Drama,1376,2
1398,In Love and War (1996),Romance,1377,6
1399,Marvin's Room (1996),Drama,1378,2
1400,Somebody is Waiting (1996),Drama,1379,2
1401,Ghosts of Mississippi (1996),Drama,1380,2
1404,Night Falls on Manhattan (1997),Drama,1381,2
1405,Beavis and Butt-head Do America (1996),Comedy,1382,0
1406,"C�r�monie, La (1995)",Drama,1383,2
1407,Scream (1996),Thriller,1384,5
1408,"Last of the Mohicans, The (1992)",Action,1385,3
1409,Michael (1996),Comedy,1386,0
1410,"Evening Star, The (1996)",Drama,1387,2
1411,Hamlet (1996),Drama,1388,2
1412,Some Mother's Son (1996),Drama,1389,2
1413,"Whole Wide World, The (1996)",Drama,1390,2
1414,Mother (1996),Comedy,1391,0
1415,"Thieves (Voleurs, Les) (1996)",Drama,1392,2
1416,Evita (1996),Drama,1393,2
1417,"Portrait of a Lady, The (1996)",Drama,1394,2
1419,Walkabout (1971),Drama,1395,2
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,1396,7
1421,Grateful Dead (1995),Documentary,1397,7
1422,Murder at 1600 (1997),Thriller,1398,5
1423,Hearts and Minds (1996),Drama,1399,2
1424,Inside (1996),Action,1400,3
1425,Fierce Creatures (1997),Comedy,1401,0
1426,Zeus and Roxanne (1997),Children's,1402,4
1427,Turbulence (1997),Thriller,1403,5
1428,Angel Baby (1995),Drama,1404,2
1429,Jackie Chan's First Strike (1996),Action,1405,3
1430,Underworld (1997),Thriller,1406,5
1431,Beverly Hills Ninja (1997),Comedy,1407,0
1432,Metro (1997),Action,1408,3
1433,"Machine, The (1994)",Comedy,1409,0
1434,"Stranger, The (1994)",Action,1410,3
1436,Falling in Love Again (1980),Comedy,1411,0
1437,"Cement Garden, The (1993)",Drama,1412,2
1438,Dante's Peak (1997),Action,1413,3
1439,Meet Wally Sparks (1997),Comedy,1414,0
1440,Amos & Andrew (1993),Comedy,1415,0
1441,Benny & Joon (1993),Comedy,1416,0
1442,Prefontaine (1997),Drama,1417,2
1443,"Tickle in the Heart, A (1996)",Documentary,1418,7
1444,Guantanamera (1994),Comedy,1419,0
1445,McHale's Navy (1997),Comedy,1420,0
1446,Kolya (1996),Comedy,1421,0
1447,Gridlock'd (1997),Crime,1422,8
1448,Fire on the Mountain (1996),Documentary,1423,7
1449,Waiting for Guffman (1996),Comedy,1424,0
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,1425,12
1453,"Beautician and the Beast, The (1997)",Comedy,1426,0
1454,SubUrbia (1997),Comedy,1427,0
1455,Hotel de Love (1996),Comedy,1428,0
1456,"Pest, The (1997)",Comedy,1429,0
1457,Fools Rush In (1997),Comedy,1430,0
1458,Touch (1997),Romance,1431,6
1459,Absolute Power (1997),Thriller,1432,5
1460,That Darn Cat! (1997),Comedy,1433,0
1461,Vegas Vacation (1997),Comedy,1434,0
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,1435,7
1463,That Old Feeling (1997),Comedy,1436,0
1464,Lost Highway (1997),Mystery,1437,13
1465,Rosewood (1997),Drama,1438,2
1466,Donnie Brasco (1997),Drama,1439,2
1467,Salut cousin! (1996),Drama,1440,2
1468,Booty Call (1997),Comedy,1441,0
1470,Rhyme & Reason (1997),Documentary,1442,7
1471,Boys Life 2 (1997),Drama,1443,2
1472,City of Industry (1997),Thriller,1444,5
1473,Best Men (1997),Drama,1445,2
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Comedy,1446,0
1475,Kama Sutra: A Tale of Love (1996),Romance,1447,6
1476,Private Parts (1997),Drama,1448,2
1477,Love Jones (1997),Romance,1449,6
1479,"Saint, The (1997)",Action,1450,3
1480,Smilla's Sense of Snow (1997),Drama,1451,2
1482,"Van, The (1996)",Drama,1452,2
1483,Crash (1996),Drama,1453,2
1484,"Daytrippers, The (1996)",Mystery,1454,13
1485,Liar Liar (1997),Comedy,1455,0
1486,"Quiet Room, The (1996)",Drama,1456,2
1487,Selena (1997),Drama,1457,2
1488,"Devil's Own, The (1997)",Drama,1458,2
1489,Cats Don't Dance (1997),Children's,1459,4
1490,B*A*P*S (1997),Comedy,1460,0
1493,Love and Other Catastrophes (1996),Romance,1461,6
1494,"Sixth Man, The (1997)",Comedy,1462,0
1495,Turbo: A Power Rangers Movie (1997),Action,1463,3
1496,Anna Karenina (1997),Drama,1464,2
1497,Double Team (1997),Action,1465,3
1498,Inventing the Abbotts (1997),Drama,1466,2
1499,Anaconda (1997),Action,1467,3
1500,Grosse Pointe Blank (1997),Comedy,1468,0
1501,Keys to Tulsa (1997),Crime,1469,8
1502,Kissed (1996),Romance,1470,6
1503,8 Heads in a Duffel Bag (1997),Comedy,1471,0
1504,Hollow Reed (1996),Drama,1472,2
1507,Paradise Road (1997),Drama,1473,2
1508,Traveller (1997),Drama,1474,2
1509,All Over Me (1997),Drama,1475,2
1510,"Brother's Kiss, A (1997)",Drama,1476,2
1511,A Chef in Love (1996),Comedy,1477,0
1513,Romy and Michele's High School Reunion (1997),Comedy,1478,0
1514,Temptress Moon (Feng Yue) (1996),Romance,1479,6
1515,Volcano (1997),Drama,1480,2
1516,Children of the Revolution (1996),Comedy,1481,0
1517,Austin Powers: International Man of Mystery (1997),Comedy,1482,0
1518,Breakdown (1997),Action,1483,3
1519,Broken English (1996),Drama,1484,2
1520,Commandments (1997),Romance,1485,6
1522,Ripe (1996),Drama,1486,2
1523,"Truth or Consequences, N.M. (1997)",Action,1487,3
1524,"Turning, The (1992)",Drama,1488,2
1525,Warriors of Virtue (1997),Action,1489,3
1526,Fathers' Day (1997),Comedy,1490,0
1527,"Fifth Element, The (1997)",Action,1491,3
1528,Intimate Relations (1996),Comedy,1492,0
1529,Nowhere (1997),Drama,1493,2
1531,Losing Chase (1996),Drama,1494,2
1532,Sprung (1997),Comedy,1495,0
1533,"Promise, The (La Promesse) (1996)",Drama,1496,2
1534,"Bonheur, Le (1965)",Drama,1497,2
1535,Love! Valour! Compassion! (1997),Drama,1498,2
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,1499,0
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure,1500,1
1539,Twin Town (1997),Comedy,1501,0
1541,Addicted to Love (1997),Comedy,1502,0
1542,Brassed Off (1996),Drama,1503,2
1543,"Designated Mourner, The (1997)",Drama,1504,2
1544,"Lost World: Jurassic Park, The (1997)",Action,1505,3
1545,Ponette (1996),Drama,1506,2
1546,Schizopolis (1996),Comedy,1507,0
1547,Shiloh (1997),Drama,1508,2
1548,"War at Home, The (1996)",Drama,1509,2
1549,Rough Magic (1995),Drama,1510,2
1550,Trial and Error (1997),Comedy,1511,0
1551,Buddy (1997),Drama,1512,2
1552,Con Air (1997),Action,1513,3
1553,Late Bloomers (1996),Comedy,1514,0
1554,"Pillow Book, The (1995)",Drama,1515,2
1555,"To Have, or Not (1995)",Drama,1516,2
1556,Speed 2: Cruise Control (1997),Action,1517,3
1557,Squeeze (1996),Drama,1518,2
1558,Sudden Manhattan (1996),Comedy,1519,0
1559,"Next Step, The (1995)",Drama,1520,2
1561,Wedding Bell Blues (1996),Comedy,1521,0
1562,Batman & Robin (1997),Action,1522,3
1563,Dream With the Fishes (1997),Drama,1523,2
1564,Roseanna's Grave (For Roseanna) (1997),Comedy,1524,0
1565,Head Above Water (1996),Comedy,1525,0
1566,Hercules (1997),Comedy,1526,0
1567,"Last Time I Committed Suicide, The (1997)",Drama,1527,2
1568,MURDER and murder (1996),Drama,1528,2
1569,My Best Friend's Wedding (1997),Comedy,1529,0
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,1530,11
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy,1531,0
1572,Contempt (Le M�pris) (1963),Drama,1532,2
1573,Face/Off (1997),Action,1533,3
1574,Fall (1997),Romance,1534,6
1575,Gabbeh (1996),Drama,1535,2
1577,Mondo (1996),Drama,1536,2
1578,"Innocent Sleep, The (1995)",Crime,1537,8
1579,For Ever Mozart (1996),Drama,1538,2
1580,Men in Black (1997),Comedy,1539,0
1581,Out to Sea (1997),Comedy,1540,0
1582,Wild America (1997),Adventure,1541,1
1583,"Simple Wish, A (1997)",Children's,1542,4
1584,Contact (1997),Drama,1543,2
1585,Love Serenade (1996),Comedy,1544,0
1586,G.I. Jane (1997),Drama,1545,2
1587,Conan the Barbarian (1982),Action,1546,3
1588,George of the Jungle (1997),Comedy,1547,0
1589,Cop Land (1997),Drama,1548,2
1590,Event Horizon (1997),Action,1549,3
1591,Spawn (1997),Action,1550,3
1592,Air Bud (1997),Comedy,1551,0
1593,Picture Perfect (1997),Comedy,1552,0
1594,In the Company of Men (1997),Drama,1553,2
1595,Free Willy 3: The Rescue (1997),Drama,1554,2
1596,Career Girls (1997),Drama,1555,2
1597,Conspiracy Theory (1997),Action,1556,3
1598,Desperate Measures (1998),Drama,1557,2
1599,Steel (1997),Action,1558,3
1600,She's So Lovely (1997),Drama,1559,2
1601,Hoodlum (1997),Drama,1560,2
1602,Leave It to Beaver (1997),Comedy,1561,0
1603,Mimic (1997),Thriller,1562,5
1604,Money Talks (1997),Comedy,1563,0
1605,Excess Baggage (1997),Romance,1564,6
1606,Kull the Conqueror (1997),Action,1565,3
1608,Air Force One (1997),Action,1566,3
1609,187 (1997),Drama,1567,2
1610,"Hunt for Red October, The (1990)",Action,1568,3
1611,My Own Private Idaho (1991),Drama,1569,2
1612,"Kiss Me, Guido (1997)",Comedy,1570,0
1613,Star Maps (1997),Drama,1571,2
1614,In & Out (1997),Comedy,1572,0
1615,"Edge, The (1997)",Thriller,1573,5
1616,"Peacemaker, The (1997)",Action,1574,3
1617,L.A. Confidential (1997),Thriller,1575,5
1619,Seven Years in Tibet (1997),Drama,1576,2
1620,Kiss the Girls (1997),Drama,1577,2
1621,Soul Food (1997),Drama,1578,2
1622,Kicked in the Head (1997),Drama,1579,2
1623,Wishmaster (1997),Horror,1580,9
1624,"Thousand Acres, A (1997)",Drama,1581,2
1625,"Game, The (1997)",Thriller,1582,5
1626,Fire Down Below (1997),Drama,1583,2
1627,U Turn (1997),Action,1584,3
1628,"Locusts, The (1997)",Drama,1585,2
1629,"MatchMaker, The (1997)",Comedy,1586,0
1630,"Lay of the Land, The (1997)",Drama,1587,2
1631,"Assignment, The (1997)",Thriller,1588,5
1632,"Smile Like Yours, A (1997)",Comedy,1589,0
1633,Ulee's Gold (1997),Drama,1590,2
1635,"Ice Storm, The (1997)",Drama,1591,2
1636,Stag (1997),Action,1592,3
1639,Chasing Amy (1997),Drama,1593,2
1640,How to Be a Player (1997),Comedy,1594,0
1641,"Full Monty, The (1997)",Comedy,1595,0
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Drama,1596,2
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama,1597,2
1644,I Know What You Did Last Summer (1997),Thriller,1598,5
1645,"Devil's Advocate, The (1997)",Thriller,1599,5
1646,Rocket Man (1997),Comedy,1600,0
1647,Playing God (1997),Thriller,1601,5
1648,"House of Yes, The (1997)",Drama,1602,2
1649,"Fast, Cheap & Out of Control (1997)",Documentary,1603,7
1650,Washington Square (1997),Drama,1604,2
1651,Telling Lies in America (1997),Drama,1605,2
1652,Year of the Horse (1997),Documentary,1606,7
1653,Gattaca (1997),Drama,1607,2
1654,FairyTale: A True Story (1997),Drama,1608,2
1655,Phantoms (1998),Horror,1609,9
1656,Swept from the Sea (1997),Romance,1610,6
1657,Wonderland (1997),Documentary,1611,7
1658,"Life Less Ordinary, A (1997)",Thriller,1612,5
1659,Hurricane Streets (1998),Drama,1613,2
1660,Eve's Bayou (1997),Drama,1614,2
1661,Switchback (1997),Thriller,1615,5
1662,Gang Related (1997),Crime,1616,8
1663,Stripes (1981),Comedy,1617,0
1664,N�nette et Boni (1996),Drama,1618,2
1665,Bean (1997),Comedy,1619,0
1666,Hugo Pool (1997),Romance,1620,6
1667,Mad City (1997),Drama,1621,2
1668,One Night Stand (1997),Drama,1622,2
1669,"Tango Lesson, The (1997)",Romance,1623,6
1670,Welcome To Sarajevo (1997),Drama,1624,2
1671,Deceiver (1997),Crime,1625,8
1672,"Rainmaker, The (1997)",Drama,1626,2
1673,Boogie Nights (1997),Drama,1627,2
1674,Witness (1985),Drama,1628,2
1675,Incognito (1997),Thriller,1629,5
1676,Starship Troopers (1997),Action,1630,3
1677,Critical Care (1997),Comedy,1631,0
1678,"Joy Luck Club, The (1993)",Drama,1632,2
1679,Chairman of the Board (1998),Comedy,1633,0
1680,Sliding Doors (1998),Drama,1634,2
1681,Mortal Kombat: Annihilation (1997),Action,1635,3
1682,"Truman Show, The (1998)",Drama,1636,2
1683,"Wings of the Dove, The (1997)",Drama,1637,2
1684,Mrs. Dalloway (1997),Romance,1638,6
1685,"I Love You, I Love You Not (1996)",Romance,1639,6
1686,Red Corner (1997),Thriller,1640,5
1687,"Jackal, The (1997)",Action,1641,3
1688,Anastasia (1997),Children's,1642,4
1689,"Man Who Knew Too Little, The (1997)",Comedy,1643,0
1690,Alien: Resurrection (1997),Action,1644,3
1692,Alien Escape (1995),Horror,1645,9
1693,Amistad (1997),Drama,1646,2
1694,"Apostle, The (1997)",Drama,1647,2
1695,Artemisia (1997),Drama,1648,2
1696,Bent (1997),Drama,1649,2
1697,"Big Bang Theory, The (1994)",Crime,1650,8
1698,"Boys, Les (1997)",Comedy,1651,0
1699,"Butcher Boy, The (1998)",Drama,1652,2
1701,Deconstructing Harry (1997),Drama,1653,2
1702,Flubber (1997),Comedy,1654,0
1703,For Richer or Poorer (1997),Comedy,1655,0
1704,Good Will Hunting (1997),Drama,1656,2
1705,Guy (1996),Drama,1657,2
1706,Harlem River Drive (1996),Drama,1658,2
1707,Home Alone 3 (1997),Comedy,1659,0
1708,Ill Gotten Gains (1997),Drama,1660,2
1709,Legal Deceit (1997),Thriller,1661,5
1710,Man of Her Dreams (1996),Drama,1662,2
1711,Midnight in the Garden of Good and Evil (1997),Drama,1663,2
1713,Mouse Hunt (1997),Comedy,1664,0
1714,Never Met Picasso (1996),Romance,1665,6
1715,Office Killer (1997),Thriller,1666,5
1716,"Other Voices, Other Rooms (1997)",Drama,1667,2
1717,Scream 2 (1997),Thriller,1668,5
1718,Stranger in the House (1997),Thriller,1669,5
1719,"Sweet Hereafter, The (1997)",Drama,1670,2
1720,Time Tracers (1995),Action,1671,3
1721,Titanic (1997),Drama,1672,2
1722,Tomorrow Never Dies (1997),Action,1673,3
1723,Twisted (1996),Drama,1674,2
1724,Full Speed (1996),Drama,1675,2
1725,"Education of Little Tree, The (1997)",Drama,1676,2
1726,"Postman, The (1997)",Drama,1677,2
1727,"Horse Whisperer, The (1998)",Drama,1678,2
1728,"Winter Guest, The (1997)",Drama,1679,2
1729,Jackie Brown (1997),Drama,1680,2
1730,Kundun (1997),Drama,1681,2
1731,Mr. Magoo (1997),Comedy,1682,0
1732,"Big Lebowski, The (1998)",Comedy,1683,0
1733,Afterglow (1997),Drama,1684,2
1734,My Life in Pink (Ma vie en rose) (1997),Drama,1685,2
1735,Great Expectations (1998),Drama,1686,2
1738,Vermin (1998),Comedy,1687,0
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action,1688,3
1740,Men of Means (1998),Drama,1689,2
1741,"Midaq Alley (Callej�n de los milagros, El) (1995)",Drama,1690,2
1742,Caught Up (1998),Crime,1691,8
1743,Arguing the World (1996),Documentary,1692,7
1744,Firestorm (1998),Action,1693,3
1746,Senseless (1998),Comedy,1694,0
1747,Wag the Dog (1997),Drama,1695,2
1748,Dark City (1998),Thriller,1696,5
1749,"Leading Man, The (1996)",Romance,1697,6
1750,Star Kid (1997),Adventure,1698,1
1752,Hard Rain (1998),Action,1699,3
1753,Half Baked (1998),Comedy,1700,0
1754,Fallen (1998),Action,1701,3
1755,Shooting Fish (1997),Romance,1702,6
1756,"Prophecy II, The (1998)",Horror,1703,9
1757,Duoluo tianshi (1995),Drama,1704,2
1758,Dangerous Beauty (1998),Drama,1705,2
1759,Four Days in September (1997),Drama,1706,2
1760,Spice World (1997),Comedy,1707,0
1762,Deep Rising (1998),Action,1708,3
1764,Tainted (1998),Comedy,1709,0
1765,"Letter From Death Row, A (1998)",Drama,1710,2
1767,Music From Another Room (1998),Drama,1711,2
1768,Mat' i syn (1997),Drama,1712,2
1769,"Replacement Killers, The (1998)",Action,1713,3
1770,B. Monkey (1998),Thriller,1714,5
1771,Night Flier (1997),Horror,1715,9
1772,Blues Brothers 2000 (1998),Comedy,1716,0
1773,Tokyo Fist (1995),Drama,1717,2
1774,Mass Transit (1998),Drama,1718,2
1776,Ride (1998),Drama,1719,2
1777,"Wedding Singer, The (1998)",Comedy,1720,0
1779,Sphere (1998),Thriller,1721,5
1780,Ayn Rand: A Sense of Life (1997),Documentary,1722,7
1781,"Further Gesture, A (1996)",Drama,1723,2
1782,Little City (1998),Comedy,1724,0
1783,Palmetto (1998),Thriller,1725,5
1784,As Good As It Gets (1997),Drama,1726,2
1785,King of New York (1990),Action,1727,3
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,1728,7
1788,Men With Guns (1997),Drama,1729,2
1789,"Sadness of Sex, The (1995)",Drama,1730,2
1791,Twilight (1998),Drama,1731,2
1792,U.S. Marshalls (1998),Action,1732,3
1793,Welcome to Woop-Woop (1997),Comedy,1733,0
1794,Love and Death on Long Island (1997),Drama,1734,2
1795,"Callej�n de los milagros, El (1995)",Drama,1735,2
1796,In God's Hands (1998),Drama,1736,2
1797,Everest (1998),Documentary,1737,7
1798,Hush (1998),Thriller,1738,5
1799,Suicide Kings (1997),Drama,1739,2
1801,"Man in the Iron Mask, The (1998)",Drama,1740,2
